"Latest: Time (s)","Latest: Acceleration (m/s²)","Run 1: Time (s)","Run 1: Acceleration (m/s²)"
10.74,-0.487082714247,10.74,1.16580609056
10.76,-0.347131554295,10.76,1.13781585857
10.78,-0.123209698374,10.78,1.02585493061
10.8,-0.151199930364,10.8,0.913894002647
10.82,0.32463401347,10.82,0.885903770657
10.84,0.100712157548,10.84,0.661981914735
10.86,0.744487493324,10.86,0.550020986774
10.88,0.380614477451,10.88,0.773942842696
10.9,0.744487493324,10.9,0.298108898862
10.92,0.716497261333,10.92,0.270118666872
10.94,0.604536333372,10.94,0.326099130852
10.96,0.800467957304,10.96,-0.065764117011
10.98,0.716497261333,10.98,-0.177725044972
11,0.968409349245,11,-0.205715276962
11.02,1.30429213313,11.02,-0.345666436913
11.04,0.772477725314,11.04,-0.541598060845
11.06,0.968409349245,11.06,-0.373656668904
11.08,1.41625306109,11.08,-0.933461308708
11.1,1.64017491701,11.1,-0.485617596864
11.12,1.61218468502,11.12,-0.849490612737
11.14,1.668165149,11.14,-0.793510148757
11.16,1.80811630895,11.16,-1.04542223667
11.18,1.58419445303,11.18,-0.933461308708
11.2,1.47223352507,11.2,-1.15738316463
11.22,1.72414561298,11.22,-1.21336362861
11.24,1.78012607696,11.24,-1.32532455657
11.26,1.668165149,11.26,-1.43728548453
11.28,1.80811630895,11.28,-1.5212561805
11.3,1.75213584497,11.3,-1.5212561805
11.32,1.69615538099,11.32,-0.961451540698
11.34,1.69615538099,11.34,-1.63321710846
11.36,1.64017491701,11.36,-1.35331478856
11.38,1.61218468502,11.38,-1.94110966036
11.4,1.64017491701,11.4,-1.66120734045
11.42,1.55620422104,11.42,-1.57723664448
11.44,1.55620422104,11.44,-1.8291487324
11.46,1.33228236512,11.46,-1.74517803642
11.48,1.44424329308,11.48,-1.66120734045
11.5,1.27630190114,11.5,-1.68919757244
11.52,0.940419117255,11.52,-1.60522687647
11.54,0.772477725314,11.54,-1.5212561805
11.56,1.3882628291,11.56,-1.71718780443
11.58,0.688507029343,11.58,-1.21336362861
11.6,0.940419117255,11.6,-1.38130502055
11.62,0.912428885265,11.62,-1.18537339662
11.64,0.380614477451,11.64,-1.5212561805
11.66,0.29664378148,11.66,-1.18537339662
11.68,0.29664378148,11.68,-0.961451540698
11.7,0.212673085509,11.7,-1.12939293264
11.72,0.212673085509,11.72,-1.01743200468
11.74,-0.0112487704127,11.74,-0.961451540698
11.76,-0.990906890071,11.76,-0.905471076718
11.78,0.0167414615775,11.78,-0.709539452786
11.8,-0.711004570169,11.8,-0.765519916767
11.82,-0.9069361941,11.82,-0.513607828855
11.84,-0.683014338178,11.84,-0.541598060845
11.86,-0.93492642609,11.86,-0.261695740943
