"Latest: Time (s)","Latest: Acceleration (m/s²)","Run 1: Time (s)","Run 1: Acceleration (m/s²)"
11.12,-1.60669199386,11.12,-0.849490612737
11.14,-1.52272129789,11.14,-0.793510148757
11.16,-1.15884828201,11.16,-1.04542223667
11.18,-1.38277013793,11.18,-0.933461308708
11.2,-0.711004570169,11.2,-1.15738316463
11.22,-2.13850640167,11.22,-1.21336362861
11.24,-1.43875060191,11.24,-1.32532455657
11.26,-0.87894596211,11.26,-1.43728548453
11.28,-0.683014338178,11.28,-1.5212561805
11.3,-0.711004570169,11.3,-1.5212561805
11.32,-0.0952194663834,11.32,-0.961451540698
11.34,-0.151199930364,11.34,-1.63321710846
11.36,-0.263160858325,11.36,-1.35331478856
11.38,-0.0952194663834,11.38,-1.94110966036
11.4,0.35262424546,11.4,-1.66120734045
11.42,-0.0672292343932,11.42,-1.57723664448
11.44,1.05238004522,11.44,-1.8291487324
11.46,0.0447316935678,11.46,-1.74517803642
11.48,0.0447316935678,11.48,-1.66120734045
11.5,0.912428885265,11.5,-1.68919757244
11.52,0.744487493324,11.52,-1.60522687647
11.54,1.08037027721,11.54,-1.5212561805
11.56,1.13635074119,11.56,-1.71718780443
11.58,1.08037027721,11.58,-1.21336362861
11.6,0.968409349245,11.6,-1.38130502055
11.62,1.3882628291,11.62,-1.18537339662
11.64,1.19233120517,11.64,-1.5212561805
11.66,1.64017491701,11.66,-1.18537339662
11.68,1.41625306109,11.68,-0.961451540698
11.7,1.33228236512,11.7,-1.12939293264
11.72,1.55620422104,11.72,-1.01743200468
11.74,1.64017491701,11.74,-0.961451540698
11.76,1.668165149,11.76,-0.905471076718
